Date,Open,High,Low,Close,EMA10,Smoothing Line10,EMA40,Smoothing Line40,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,ROC,Williams,Histogram,MACD,Signal,CCI,Smoothing Line,Disparity Index,SES,Sentiment Avg,H/L%
7/6/15,107.27,108.32,107.04,107.7,108.8899402,109.0121456,108.3981183,108.7503268,108.9545,111.3343107,106.5746893,24311020,26229528.2,47.11323444,50.81233826,-1.69769989,-76.39198218,-0.263362348,-0.387151595,-0.123789246,-81.55371364,-124.1246388,-1.243785982,108.1466763,0.051165306,0.011958146
7/7/15,107.82,108.07,105.83,107.97,108.845065,108.9492117,108.3202786,108.5633583,108.9435,111.3393237,106.5476763,44230772,27213606.6,47.91141602,50.61846775,-1.216834401,-59.62264151,-0.223213342,-0.402805923,-0.179592582,-62.61456826,-92.65944992,-0.942357598,108.0126734,0.047571646,0.021166021
7/8/15,107.2,107.33,105.8942,106.09,108.7106716,108.8797867,107.9147734,108.3747477,108.8475,111.5228159,106.1721841,39691475,27820450.4,43.19734374,50.02788974,-1.94102967,-95.09433962,-0.304687406,-0.56045184,-0.255764433,-162.3252391,-93.31631473,-2.474802193,107.9998714,0.04217811,0.013558816
7/9/15,107.5,107.5955,106.02,106.03,108.5799072,108.7953093,107.5720873,108.1517027,108.6745,111.5972896,105.7517104,28381041,27724609.35,43.05693821,49.13051624,-1.833163596,-96.22641509,-0.341278859,-0.682363007,-0.341084148,-141.7145613,-104.5173945,-2.230799123,107.42691,0.036138309,0.014860404
7/10/15,107.44,108.05,107.05,107.65,108.5345458,108.712026,107.5862533,107.9583022,108.5745,111.4937977,105.6552023,26415825,28165727.45,47.8129616,48.74294772,-1.680518769,-65.66037736,-0.239829056,-0.640870468,-0.401041412,-49.44511298,-99.53063907,-0.590349922,107.007837,0.028420431,0.009341429
7/13/15,108.58,109.63,108.57,109.54,108.5835924,108.6507564,107.9414799,107.8669745,108.614,111.5629551,105.6650449,25780733,28094675.7,52.60853464,48.55404311,-0.100319197,-30,-0.039398447,-0.450289471,-0.410891024,48.00414723,-73.61906689,1.232432718,107.2004859,0.019935155,0.009763286
7/14/15,109.69,110.56,109.63,110.26,108.6653684,108.6148171,108.363029,107.8755246,108.7165,111.7436325,105.6893675,21977167,27631594.15,54.27091898,48.46807273,1.388505747,-16.41509434,0.13798764,-0.238406474,-0.376394114,76.91445229,-45.71326278,1.933490055,107.9023401,0.010669895,0.008483079
7/15/15,110.47,110.81,110.07,110.38,108.7490089,108.6224845,108.729751,108.0385201,108.7955,111.9084759,105.6825241,28631537,28240327.65,54.54687143,48.52664241,2.005359948,-8.634538153,0.253025896,-0.060111744,-0.31313764,74.97308871,1.746402786,2.033647624,108.6096381,0.001726007,0.006722994
7/16/15,111.29,111.96,111.07,111.94,108.904667,108.6874365,109.3134327,108.3867892,108.9375,112.3388225,105.5361775,29838948,28567438.15,57.97081438,48.8776318,2.886029412,-0.326264274,0.414275982,0.204707338,-0.209568644,130.2532401,56.13996306,3.343312715,109.1407467,-0.008218526,0.008012965
7/17/15,112.84,113.59,112.65,113.59,109.1332199,108.8071713,110.0909904,108.8877366,109.0825,112.9811914,105.1838086,35926804,28212159.15,61.18254805,49.61415636,4.115490376,0,0.600837123,0.54147776,-0.059359363,180.2369171,102.0763691,4.568708163,109.9805227,-0.017400925,0.00834443
7/20/15,113.83,114.39,113.48,113.98,109.3696482,108.9643825,110.798083,109.4590572,109.287,113.7253785,104.8486215,26539045,28145232.7,61.89723544,50.87897449,2.972264884,-4.789719626,0.711703214,0.830269655,0.11856644,168.8433171,126.2442031,4.427153206,111.0633659,-0.020777691,0.008019034
7/21/15,114.02,114.2,113.58,113.91,109.5911287,109.1495345,111.3638861,110.0592286,109.4475,114.2922162,104.6027838,35468865,28962631.05,61.68554738,52.05016674,3.658203658,-5.607476636,0.73833509,1.041485303,0.303150213,147.7526695,140.4118465,3.897948414,111.9383561,-0.024534129,0.005458708
7/22/15,112.17,113.169,112.165,112.62,109.7388785,109.3475085,111.5922705,110.6317325,109.539,114.5480195,104.5299805,35574962,29834983.35,57.89625865,52.77974862,1.734417344,-20.67757009,0.631234139,1.092192886,0.460958747,97.57719715,144.9326682,2.407752613,112.5298493,-0.027369063,0.008951099
7/23/15,112.73,113.1,111.91,112.2,109.8589333,109.5383617,111.7027667,111.1095993,109.638,114.7736114,104.5023886,25698255,30329100.4,56.71825368,53.41920547,1.27267804,-25.58411215,0.50000911,1.085970134,0.585961025,77.15240762,134.3125017,1.744976876,112.5568945,-0.024725457,0.010633545
7/24/15,112.8,113.003,110.93,111.1,109.9194731,109.6956124,111.5931728,111.4100358,109.693,114.8663629,104.5196371,30844714,30955003.4,53.74411413,53.89283974,0.798403194,-38.43457944,0.316006975,0.980969743,0.664962768,41.24345953,106.5138102,0.526091284,112.4498261,-0.021868888,0.018687461
7/27/15,110.47,110.946,109.94,110.18,109.9321817,109.8081191,111.3362323,111.5176657,109.7385,114.9121883,104.5648117,35994837,31139161.3,51.40305192,54.1422423,0.163636364,-49.55389722,0.119337804,0.814135023,0.694797219,12.92352726,75.32985221,-0.448540469,112.0448783,-0.017928796,0.009150446
7/28/15,110.67,111.35,109.785,111.13,109.9906119,109.8880157,111.2987355,111.5046356,109.9605,114.9703402,104.9506598,33553494,30273090.95,53.57170926,54.88326841,1.702205546,-38.94862605,0.04410594,0.749929645,0.705823704,35.88881984,52.95708228,0.084270928,111.4854148,-0.012660135,0.014255135
7/29/15,111.37,111.79,110.94,111.55,110.0666796,109.9535759,111.34442,111.4550655,110.1845,115.0560602,105.3129398,26714068,29868298.35,54.50383148,55.70090364,4.555253538,-38.69209809,0.015008518,0.724584352,0.709575834,44.12560691,42.26676423,0.107049223,111.3787904,-0.004457738,0.007661799
7/30/15,111.29,112.2663,110.621,112.08,110.1648903,110.0147673,111.4781618,111.4101445,110.3925,115.2145364,105.5704636,25438057,30075553.3,55.67011403,56.26212882,4.679181844,-39.69072165,0.02333834,0.738748759,0.715410419,55.76208178,37.98869906,0.297866356,111.4301533,0.005376654,0.014873306
7/31/15,112.43,112.49,111.72,111.95,110.2519689,110.0812665,111.5639505,111.4043,110.5925,115.3236769,105.8613231,22081731,30154667.5,55.30896837,56.45501694,3.734247591,-51.2605042,0.012517321,0.73105707,0.718539749,46.33303469,39.0066141,0.027443247,111.6251073,0.015145378,0.006892231
8/3/15,111.97,112.28,110.861,111.6,110.3177265,110.1583754,111.570505,111.4511546,110.7875,115.3439937,106.2310063,25001780,30189205.5,54.32367724,56.45878539,3.381194998,-60.58631922,-0.023808235,0.688779455,0.71258769,29.76190476,42.3742896,-0.370486096,111.7225751,0.023621704,0.012799812
8/4/15,111.55,111.745,110.93,111.39,110.3700325,110.2342596,111.5376859,111.4989446,110.9585,115.3322411,106.5847589,22132319,29084282.85,53.72732087,56.40024606,3.426183844,-65.1465798,-0.065226558,0.631054492,0.696281051,17.35074439,38.66667451,-0.621965053,111.6858026,0.03223311,0.007346976
8/5/15,112.01,113,111.88,112.25,110.4617382,110.3132713,111.6671976,111.5635002,111.2665,115.0537538,107.4792462,28989897,28549203.95,55.79124878,56.24456281,3.964064092,-46.47122693,-0.039232148,0.647240866,0.686473014,47.29957197,39.30146752,0.125515282,111.5970618,0.041682613,0.010010726
8/6/15,112.35,112.5,109.95,110.45,110.4611656,110.3725263,111.4458889,111.5570456,111.4875,114.4534863,108.5215137,42125401,29236421.95,50.8604783,55.50727211,4.109718164,-85.55917481,-0.142012979,0.508956791,0.650969769,-61.16884074,15.91528301,-1.282566921,111.7929433,0.048765301,0.02319236
8/7/15,110.18,110.57,109.4,110.31,110.4537917,110.4128909,111.2393637,111.4921282,111.6205,114.0818693,109.1591307,30006846,29415973,50.49999431,54.69318346,4.036593417,-81.04166667,-0.213858697,0.383646397,0.597505095,-87.93383993,-10.93809191,-1.176154397,111.3900603,0.057425313,0.010694698
8/10/15,111.01,111.81,111,111.57,110.5082409,110.4509938,111.2994794,111.4379231,111.722,113.9917894,109.4522106,21500780,29201975.35,53.57529522,54.11387973,3.641430562,-42.42504643,-0.172716459,0.381609521,0.55432598,-11.23180374,-19.13683361,0.102539125,111.0660422,0.067216496,0.007297297
8/11/15,110.98,111.4101,109.53,110.14,110.4902779,110.4750429,111.0886649,111.3481189,111.716,114.0017944,109.4302056,36123270,29909280.5,49.92007533,53.54415235,0.547745116,-80,-0.234188163,0.261590777,0.495778939,-115.763185,-45.75961948,-1.023172219,111.2172295,0.076033822,0.01716516
8/12/15,109.38,110.735,108.22,110.52,110.4917278,110.4810408,110.9852713,111.2117336,111.723,113.9931903,109.4528097,41888960,30572151.65,50.84551907,53.12467131,0.235806276,-51.9130253,-0.240710115,0.194891296,0.435601411,-88.98258072,-73.01605002,-0.574468905,110.8940607,0.083664407,0.023239697
8/13/15,110.63,111.16,110.1,110.34,110.4843264,110.4856729,110.8679492,111.0961457,111.643,113.9884816,109.2975184,22510520,30205730.25,50.38749485,52.88491279,-0.036238449,-55.64853556,-0.247638,0.12605391,0.373691911,-92.05878197,-79.19403826,-0.6878994,110.7818425,0.090032154,0.009627611
8/14/15,110.08,110.67,109.86,110.51,110.4855788,110.4920304,110.8028676,111.0088465,111.489,113.7037226,109.2742774,17924931,29305636.6,50.82197871,52.84340756,-1.277470073,-52.09205021,-0.231556547,0.084246227,0.315802774,-73.99848828,-76.40696793,-0.555987633,110.6492897,0.094834731,0.00737302
8/17/15,110.24,111.46,109.96,111.43,110.5316481,110.4967118,110.9168916,110.9323289,111.3615,113.2587746,109.4642254,21224913,29039930,53.12881992,52.81177261,-1.901575843,-32.84518828,-0.153505289,0.123921163,0.277426452,6.029796879,-72.95464781,0.252556086,110.6075028,0.098190629,0.013641324
8/18/15,111.275,111.37,110.71,110.86,110.5476653,110.5081893,110.9065477,110.8959055,111.209,112.7116497,109.7063503,13984363,27965704.9,51.57234901,52.602381,-2.737322337,-44.76987448,-0.135442584,0.108123221,0.243565806,-35.5216285,-56.90633652,-0.216021602,110.854252,0.101731625,0.005961521
8/19/15,110.52,111.105,109.49,110.13,110.5272914,110.515302,110.7653572,110.8519227,111.0845,112.5094979,109.6595021,42511384,28312526,49.63830564,52.17153754,-3.31840927,-60.041841,-0.165828545,0.036280125,0.202108669,-100.677689,-59.24535817,-0.748656217,110.8559764,0.103769211,0.014750205
8/20/15,109.11,109.46,107.07,107.08,110.3591308,110.4902629,110.0952923,110.6973913,110.8285,113.002623,108.654377,57747349,29914980.7,42.69187204,51.27031638,-4.919197301,-99.83136594,-0.37266733,-0.263725493,0.108941837,-320.5284422,-104.9392902,-3.193893761,110.6381835,0.106139909,0.022321846
8/21/15,105.57,106.47,102.4,102.4,109.9708805,110.3873232,108.6961482,110.2760474,110.3935,114.6553178,106.1316822,97763445,33260917.25,34.90784392,49.88347114,-8.734402852,-100,-0.782433905,-0.869100545,-0.086666639,-437.7181814,-177.6832289,-6.871597656,109.5707284,0.10624861,0.039746094
8/24/15,94.23,102.53,84.74,98.46,109.4093742,110.1628684,106.8350304,109.4596752,109.8075,116.5352095,103.0797905,150829863,39002668.55,30.1084311,48.19640759,-11.37713771,-51.45081387,-1.24890265,-1.647794952,-0.398892302,-352.1470965,-249.3186075,-9.696354286,107.4195099,0.103220602,0.209936276
8/25/15,102.07,102.74,98.01,98.09,108.8572096,109.8247773,105.2450248,108.3273706,109.1555,117.5621533,100.7488467,75088278,41079407.75,29.71008109,46.33346704,-10.97295335,-51.9092219,-1.495782592,-2.268620542,-0.77283795,-241.1414749,-290.4425768,-9.193342547,104.7316569,0.096339631,0.048260382
8/26/15,100.96,103.23,98.93,103.03,108.5729554,109.4339101,104.8422931,107.1427577,108.7295,117.4646897,99.99431031,104103817,44948895.2,40.6053866,45.60096049,-7.288760911,-32.43442926,-1.249805687,-2.335095058,-1.085289372,-109.8566438,-292.2783678,-4.149860121,102.7391598,0.087780128,0.043465076
8/27/15,104.52,105.71,103.2799,105.64,108.4298844,109.0480608,104.9873307,106.1211654,108.4075,117.0996019,99.71539813,69377690,47145876.85,45.26070653,45.22672564,-5.298072613,-22.79275951,-0.85365677,-2.152360334,-1.298703564,-51.61561057,-238.4958014,-1.415811225,102.8264119,0.077850606,0.023529264
8/28/15,105.08,106,104.85,105.62,108.2928169,108.7124481,105.1023615,105.4024081,108.091,116.7047167,99.47728326,49919628,48537771.7,45.23249459,44.63081131,-5.763740186,-21.85628743,-0.550044526,-1.986259221,-1.436214695,-45.35984066,-160.0241333,-1.041994312,103.6704883,0.068520338,0.01096805
8/31/15,105.03,105.61,104.05,104.31,108.0985332,108.4502799,104.9582957,105.0270612,107.7265,116.3323847,99.12061533,39549380,49265151.7,43.39273803,44.16457294,-6.824475212,-26.75898204,-0.401419454,-1.937989013,-1.536569559,-61.25723917,-101.8461618,-1.886564276,104.2553418,0.061193811,0.014992792
9/1/15,101.71,103.29,100.63,101.05,107.7547023,108.2297784,104.2476965,104.8275955,107.2095,116.1102291,98.30877087,73155538,51816312.65,39.26551587,43.33742985,-9.453405018,-38.95958084,-0.481258041,-2.13814211,-1.656884069,-104.7387059,-74.56560801,-4.34429832,104.2717393,0.054297086,0.026433469
9/2/15,102.88,103.92,101.7,103.9,107.566668,108.028521,104.184479,104.6960327,106.792,115.4888376,98.09516241,43963563,52564995.95,44.09303891,42.88782585,-6.724122453,-28.29341317,-0.30908514,-2.043240494,-1.734155354,-49.91198095,-62.57667545,-1.216290552,103.3052175,0.048186087,0.021828909
9/3/15,104.31,105.02,103.1,103.39,107.3629281,107.8151297,104.0400282,104.5065722,106.439,115.0862583,97.79174171,45131794,52715315.6,43.45122844,42.36134369,-7.893095768,-30.20209581,-0.201704793,-1.986286346,-1.784581552,-52.7965368,-62.81286069,-1.223565058,103.4836522,0.042381404,0.018622696
9/4/15,101.97,102.845,101.59,102.16,107.1091267,107.5783917,103.6982049,104.2257409,106.0315,114.6788054,97.38419458,49379643,53683955.45,41.92291106,41.56092163,-7.505658669,-34.58505445,-0.186053211,-2.017148066,-1.831094855,-67.39519277,-67.21993111,-1.777326045,103.4555566,0.035821419,0.012353578
9/8/15,104.12,105.165,103.69,105.04,107.0081937,107.3603238,103.9421677,104.0225153,105.705,113.9761003,97.43389971,37343527,54476092.8,46.49857998,41.19850956,-4.777445381,-23.00398255,0.033998729,-1.788596444,-1.822595173,-12.53416266,-57.47531581,1.396952355,103.0668896,0.030924902,0.014225094
9/9/15,106.28,106.31,103.59,103.86,106.8546233,107.180308,103.9272281,103.9584216,105.391,113.4385882,97.34341179,47146743,55027266.45,44.99041219,40.86651717,-6.910459801,-22.65372168,0.111452161,-1.683279972,-1.794732133,-30.36704254,-42.60098314,0.693198895,103.6588227,0.028058265,0.026257361
9/10/15,103.74,105.68,103.62,104.99,106.7636661,107.0197076,104.1204593,103.9456177,105.1145,112.8105184,97.41848161,47686714,55317154.15,46.70930275,41.1534765,-4.675867078,-6.810860561,0.242632155,-1.491441938,-1.734074094,-2.704111553,-33.15940926,1.936280289,103.7191759,0.026174691,0.019880332
9/11/15,104.51,105.57,104.21,105.57,106.7054385,106.8882097,104.3840122,104.0144144,104.876,112.1959383,97.55606175,29106088,55646932.55,47.58232944,42.0587969,-4.478827362,-3.430690774,0.364957524,-1.277877189,-1.642834713,16.45914858,-19.30827219,2.274567334,104.1004231,0.025831288,0.013050571
9/14/15,105.96,105.98,104.85,105.25,106.6344415,106.7932726,104.5414645,104.1830664,104.613,111.4675171,97.75848295,19718804,55736626.2,47.13986653,43.275328,-4.613014319,-12.77108434,0.417052776,-1.121518743,-1.538571519,16.66666667,-2.4959003,1.487705765,104.5412962,0.027938333,0.010777301
9/15/15,105.5,106.82,105.11,106.49,106.6273955,106.717113,104.8957437,104.3737816,104.366,110.542625,98.18937503,30020216,56176391.35,49.04650042,44.65650081,-3.637679848,-4.182509506,0.521003242,-0.887317467,-1.408320709,61.53846154,12.31862454,2.092720674,104.7539073,0.030267611,0.016268671
9/16/15,106.51,107.19,106.14,107.09,106.6499616,106.6761806,105.2946994,104.6472758,104.1775,109.750488,98.60451202,31329146,57043630.5,49.95355263,45.32422695,-3.894821861,-1.524390244,0.609975518,-0.645851311,-1.255826829,91.34031126,36.6600953,2.383293726,105.2747351,0.030929839,0.009892595
9/17/15,106.98,108.725,106.64,107.13,106.6733781,106.658123,105.6283904,104.948862,104.0275,109.0896334,98.96536656,56139806,57725051.6,50.01515476,45.6638304,-3.364604005,-19.70352069,0.647767533,-0.446117413,-1.093884946,103.8971912,57.98035585,2.317426749,105.8193146,0.031281886,0.019551763
9/18/15,105.23,106.6,105.17,105.35,106.6088231,106.6388,105.577774,105.1876144,103.941,108.8482921,99.03370788,48383995,57256883.9,47.32332141,45.81317517,-4.34032507,-41.69240272,0.533875089,-0.426541084,-0.960416173,49.10519804,64.50956574,0.635925709,106.2125202,0.029042265,0.013597033
9/21/15,105.93,106.55,104.73,105.68,106.5635146,106.6246146,105.5963605,105.3985936,104.105,109.0145641,99.19543586,35772624,54157342.85,47.8635436,46.13251843,-1.307433694,-37.61581223,0.464318658,-0.380017851,-0.844336509,55.55555556,72.28734351,0.856879921,105.9537642,0.029300841,0.01737802
9/22/15,104.06,104.4225,103.13,104.1,106.4433432,106.5878041,105.324295,105.4843039,104.387,108.5598317,100.2141683,47359654,48983832.4,45.54137507,46.58079409,1.66015625,-64.82130343,0.303247429,-0.465277223,-0.768524652,-12.27046324,57.52555856,-0.857142857,105.8716349,0.029922073,0.012532726
9/23/15,104.38,104.66,103.64,104.18,106.3329362,106.524399,105.1162413,105.4486122,104.6915,107.7113959,101.6716041,21775134,46318175.2,45.67994608,46.6941446,5.809465773,-63.70007008,0.198506278,-0.520391805,-0.718898082,-27.85151305,33.6871937,-0.799847648,105.3401444,0.028156281,0.00984176
9/24/15,103.17,104.19,102.27,103.8,106.2093783,106.4315991,104.8769247,105.2983191,104.73,107.6830797,101.7769203,38284331,43027200.9,45.11370903,46.81289321,5.821184626,-69.02592852,0.10475387,-0.587955744,-0.692709615,-52.4534687,2.417061722,-1.189237705,104.9921011,0.025959016,0.018773834
9/25/15,104.91,105.01,102.28,102.92,106.0489209,106.3196187,104.5211202,105.0869884,104.594,107.6166306,101.5713694,44700006,41793316.7,43.80779792,46.94752799,-0.10676502,-89.9302866,-0.009343936,-0.704389535,-0.695045599,-90.95354523,-25.59468693,-2.07754256,104.6344708,0.023618871,0.026691435
9/28/15,102.48,102.55,99.69,99.99,105.7533638,106.1575885,103.6972802,104.7071723,104.3125,107.8969323,100.7280677,44077490,41501209.8,39.82209813,46.47063643,-5.348352897,-96.67957941,-0.261017563,-1.021317553,-0.76029999,-209.1574427,-78.53728658,-4.537643208,104.1201295,0.022547847,0.028688936
9/29/15,100.24,101.26,98.75,99.47,105.4468582,105.9582915,102.9286838,104.2280501,104.0705,108.2302907,99.91070926,49315527,41989517.15,39.16537607,46.05456242,-5.822760841,-92.78195489,-0.43133242,-1.299465515,-0.868133095,-190.5619932,-114.1955926,-4.748941526,102.8810907,0.022482545,0.025417722
9/30/15,100.89,101.87,100.5,101.76,105.2670115,105.7451065,102.7161958,103.748041,104.106,108.1731631,100.0388369,41411432,40402311.85,43.43169378,45.82044749,-2.444636181,-69.8245614,-0.361414261,-1.319900921,-0.95848666,-99.55442393,-128.5361748,-2.340311767,101.8577635,0.023269626,0.013631841
10/1/15,101.94,102.23,100.59,102.22,105.1183768,105.5269062,102.6259784,103.2978517,104.022,108.1712775,99.87272247,39339134,40171090.4,44.24730094,45.58223117,1.157842652,-65.21303258,-0.260550515,-1.284174804,-1.023624289,-72.24761447,-132.4950039,-1.673045079,101.8284344,0.023688685,0.016303808
10/2/15,100.8,104.01,100.48,104.01,105.0643096,105.329984,102.8776187,102.9691514,104.053,108.1921791,99.91382085,59370859,40883043.65,47.31678738,45.59486837,0.10587103,-47.26817043,-0.060106779,-1.098757763,-1.038650984,-1.760094963,-114.6563139,0.13409527,101.9459041,0.023281951,0.035131369
10/5/15,104.78,105.78,104.55,105.5,105.0855628,105.1964238,103.3544153,102.9005784,104.22,108.3094156,100.1305844,32853533,40056738.15,49.71012534,45.64227015,2.040816327,-32.33082707,0.173235869,-0.822106147,-0.995342016,53.70253828,-62.08431766,1.637764933,102.5651329,0.024119601,0.011764706
10/6/15,105.25,105.6,104.18,105,105.081389,105.1233299,103.6536125,103.0455642,104.218,108.3058483,100.1301517,33051534,39842138.5,48.93543282,45.56954731,2.779953015,-37.3433584,0.287574722,-0.635873614,-0.923448336,32.85024155,-17.40187071,1.301762099,103.445593,0.025211349,0.013630255
10/7/15,105.66,105.86,104.29,105.63,105.1081505,105.0915577,104.0129557,103.3049161,104.3065,108.435942,100.177058,37389334,39354268.05,49.95589841,45.56531471,0.561690784,-12.3566879,0.392788988,-0.432462101,-0.825251089,54.1026663,13.32954734,2.015024731,103.9119151,0.026734301,0.015054176
10/8/15,105.23,106.23,104.21,106.05,105.1540944,105.0987013,104.3833274,103.6563859,104.3595,108.5494378,100.1695622,50188873,39479376,50.63880845,45.80213522,2.108607741,-6.41025641,0.472471679,-0.23466149,-0.707133169,67.14128265,41.20732676,2.371217188,104.4273406,0.025209044,0.019383936
10/9/15,106.1,106.73,105.81,106.53,105.2212117,105.1300817,104.7736315,104.0355885,104.4075,108.6731201,100.1418799,23916227,39219882.95,51.42549434,46.05656027,1.466806363,-2.506265664,0.534726777,-0.038724698,-0.573451475,82.1838246,57.99611068,2.774332258,104.9141384,0.022098612,0.00869483
10/12/15,106.73,106.9899,106.35,106.79,105.297738,105.1725167,105.140244,104.3927542,104.4845,108.8622961,100.1067039,16161955,39042040.5,51.85708361,46.50768231,1.155631335,-2.426000316,0.567536445,0.135969081,-0.431567364,85.81558304,64.41871963,2.834542766,105.3988969,0.021027477,0.006016925
10/13/15,106.18,107.26,106,106.1,105.3368727,105.2236135,105.3147451,104.7249807,104.465,108.8102434,100.1197566,26999613,38891010.35,50.61763016,46.86037403,0.80760095,-13.63102233,0.51825004,0.216245187,-0.302004854,61.46038906,70.14074913,2.035348991,105.8162278,0.023098477,0.011886792
10/14/15,106.1,106.63,105.49,105.93,105.3658058,105.2751445,105.4266096,105.0077115,104.407,108.6400608,100.1739392,30902637,38869684.9,50.30997339,47.23153577,-0.525870974,-15.62867215,0.452095071,0.263113985,-0.188981086,58.98642499,71.11750087,1.723026271,105.9013595,0.023682757,0.010806712
10/15/15,106.32,107.675,106.18,107.67,105.4782055,105.3399667,105.8344988,105.2979458,104.434,108.7424076,100.1255924,38393838,37982386.5,53.32531681,47.91135854,0.541600523,-0.056022409,0.499696487,0.435639523,-0.064056964,123.5869233,82.406629,3.058147882,105.9099516,0.020797783,0.014079864
10/16/15,107.9,108.18,107.3794,108.12,105.6070735,105.4171391,106.2500444,105.5932284,104.5725,109.1589098,99.98609018,27091100,36917741.75,54.07379949,48.92933721,0.924110893,-0.636267232,0.53263916,0.601741986,0.069102826,126.4536827,91.26060061,2.916819647,106.4379661,0.016890172,0.007455806
10/19/15,107.98,108.81,107.74,108.74,105.7598992,105.5095713,106.7027636,105.9057323,104.7255,109.641781,99.80921899,23776270,36317924.05,55.10389763,50.06780304,3.217845278,-0.840336134,0.564302119,0.774480475,0.210178356,133.2868514,100.7548543,2.858687207,106.9425763,0.014001891,0.009931316
10/20/15,108.545,108.78,107.81,108.18,105.8779529,105.6177874,106.9713521,106.2370537,104.9295,110.0590048,99.79999525,23404691,35120175.9,53.96850716,50.82043257,2.365632097,-7.56302521,0.516912151,0.856318545,0.339406393,102.7696102,109.0166985,1.887020929,107.4818034,0.012421653,0.00899731
10/21/15,108.73,108.84,107.48,107.52,105.9580527,105.7362368,107.0711062,106.565953,105.0965,110.3338706,99.85912938,30195241,35541181.25,52.6410104,51.41998324,3.285302594,-15.78947368,0.414897687,0.858028502,0.443130815,74.79245749,112.177905,0.905635587,107.6912624,0.011832899,0.012653517
10/22/15,108.48,109.8,108.171,109.71,106.1410746,105.8688106,107.5509051,106.9092343,105.392,110.9598958,99.82410417,42778702,35765899.8,56.34144722,52.0646018,5.308120561,-1.601423488,0.464928119,1.024290964,0.559362845,128.6612437,113.1927691,2.568999713,107.6398837,0.010265195,0.015059489
10/23/15,112.66,113.24,112.07,112.78,106.4649246,106.0403808,108.5016496,107.3595553,105.885,112.1876677,99.58233231,53170910,36189445,60.80025255,52.85675375,8.651252408,-5.077262693,0.662734548,1.38778103,0.725046482,195.6028369,127.0225999,4.929057983,108.2609186,0.008035917,0.010439904
10/26/15,112.7,113.07,112.27,112.85,106.7763917,106.2436793,109.2922588,107.8774544,106.528,112.917199,100.138801,25918004,35281470.7,60.89481824,53.71099556,9.648270501,-4.318936877,0.749831272,1.662335572,0.9125043,178.51193,136.0676156,4.449292609,109.616643,0.005810702,0.007125679
10/27/15,112.55,113.24,112.52,113.08,107.0838848,106.4848657,109.980939,108.4793717,107.2085,113.3397487,101.0772513,31390511,34385219.9,61.21407832,54.51515127,13.09130913,-1.771871539,0.771473352,1.87684599,1.105372638,164.6511171,148.443917,4.149205618,110.5866501,0.004917044,0.006398862
10/28/15,113.25,114.02,112.34,114.02,107.4222318,106.7777015,110.7153137,109.2082132,107.8215,114.1009276,101.5420724,42221867,34425741.65,62.51299558,55.36330749,14.62752589,0,0.794507413,2.098506904,1.303999491,165.9038595,166.6661974,4.467219015,111.3346551,0.004972397,0.014954602
10/29/15,113.5,114.03,113.38,113.84,107.7352937,107.0965453,111.2834385,109.9547199,108.4025,114.6515059,102.1534941,24913340,33704451.95,62.09944356,56.12573244,11.87106918,-2.224824356,0.743919831,2.23389928,1.489979449,138.3455777,168.6030642,3.805696495,112.1402585,0.004560648,0.005732933
10/30/15,113.89,114.08,113.3,113.33,108.0082062,107.4052016,111.6555406,110.5854981,108.8685,115.1277884,102.6092116,27199231,32095870.55,60.91377464,56.77263894,10.86871454,-8.731082654,0.627084141,2.273834625,1.646750484,108.0377521,151.0900473,2.90231991,112.650181,0.001546715,0.006884378
11/2/15,113.63,114.745,113.39,114.61,108.3302449,107.7159723,112.192715,111.1655894,109.324,115.8564097,102.7915903,22176916,31562039.7,62.76661685,57.6404237,10.19132776,-1.458670989,0.587654507,2.381318618,1.793664111,118.9415418,139.1759696,3.493337117,112.8541267,-0.000886893,0.011949907
11/3/15,114.38,115.42,114.21,115.01,108.6560866,108.0304127,112.7049487,111.7103913,109.8245,116.4876148,103.1613852,20418387,30930382.35,63.33071872,58.57047694,9.014218009,-4.437229437,0.541309528,2.470301021,1.928991493,111.7901953,128.6037853,3.249842894,113.3808887,-0.002590424,0.010594519
11/4/15,115.39,115.47,114.54,115.02,108.9665214,108.3392706,113.1258671,112.192502,110.294,117.0316002,103.5563998,28633048,30492568.05,63.34513613,59.28617832,9.542857143,-5.562010234,0.466936983,2.512662721,2.045725738,98.7855605,115.1801255,2.774427021,113.8696221,-0.002485728,0.008119434
11/5/15,115.12,115.395,114.11,114.71,109.2466911,108.6415501,113.4138913,112.6185925,110.727,117.4309693,104.0230307,25004080,29233328.4,62.55338695,59.89186314,8.596042791,-9.511889862,0.357410137,2.49248841,2.135078273,83.03106108,104.1172222,2.068132706,114.2147355,-0.003805131,0.011261064
11/6/15,114.49,114.92,113.76,114.79,109.5170964,108.9433281,113.6640928,113.020303,111.14,117.7762309,104.5037691,29924901,29533762.1,62.67839942,60.43289898,8.241395568,-8.510638298,0.255665114,2.454659665,2.198994551,77.24867725,97.95940719,1.748076862,114.3633148,-0.005447502,0.010196906
11/9/15,114.36,114.51,112.865,113.57,109.7147991,109.2202389,113.6469851,113.311157,111.479,117.8802777,105.0777223,33479755,30399652.1,59.53105266,60.83022366,6.608467098,-23.77972466,0.080585554,2.299726493,2.21914094,46.68140111,83.50737905,0.32432296,114.4913204,-0.000619592,0.014574935
